id, x, y, freq, label
680, -39.765533, 29.178837, 14, powerfully
681, 9.281373, -13.078015, 288, came
682, -52.078224, -39.520443, 24, sandra
683, 6.934315, -30.002344, 64, schuster
684, -44.221287, -34.957825, 30, madeleine
685, -48.409946, -36.045868, 26, quest
686, 14.682322, -14.353900, 108, person
687, -17.032196, -66.671555, 42, choice
688, 6.510116, -9.160757, 222, found
689, 9.802689, -30.150593, 78, run
690, -13.783763, -59.232391, 32, psychiatrist
691, -63.928955, -18.137892, 18, visits
692, 1.282904, -22.659420, 76, religious
693, 55.955544, 15.307826, 8, tests
694, 23.510065, 57.696381, 8, imposed
695, -14.105328, -26.031403, 276, king
696, -11.005695, -24.949501, 108, judge
697, 0.665115, -51.009029, 52, testimony
698, -62.686569, -19.476171, 18, eleven
699, -64.081612, 14.030820, 16, different
700, -24.358166, -69.427795, 46, psychiatrists
701, 53.123489, 6.577451, 8, psychologists
702, 11.205375, -22.271627, 180, finally
703, -29.437943, -63.693825, 32, despite
704, -7.673401, -65.613976, 44, fit
705, -20.461512, -47.737312, 70, mothers
706, 4.891809, -21.417267, 94, keep
707, 16.031992, 57.550438, 8, roof
708, -2.952947, -13.397187, 314, members
709, -2.928471, 63.019119, 14, appealed
710, -12.308076, -26.293438, 88, supreme
711, -13.699439, -56.391758, 50, issued
712, 5.996526, -49.453850, 38, nine
713, -59.364674, -29.965662, 22, justices
714, -10.582052, -32.968788, 46, ruled
715, -30.099232, -63.704327, 44, indeed
716, -59.027508, -41.126652, 30, custody
717, -43.671658, -32.318810, 22, sandy
718, 11.515516, -7.088032, 190, needed
719, -50.024544, 8.081572, 24, break
720, -56.905556, -31.744755, 22, apart
721, -9.083869, -33.194336, 56, committed
722, 13.702507, -10.911396, 370, homosexual
723, -50.645393, -45.454956, 36, couple
724, -1.035881, -6.320651, 168, wrote
725, 50.284283, -48.141109, 6, exposing
726, -0.425607, -5.813032, 252, homosexuality
727, 16.308098, -10.899299, 212, make
728, 10.533691, -15.235344, 190, go
729, -54.524639, -33.874084, 26, fathers
730, 50.282341, 35.123833, 10, bother
731, -36.451744, -44.647636, 30, address
732, -44.386646, -42.936768, 28, result
733, -2.290765, -14.662587, 128, created
734, 6.149571, -4.762895, 122, legal
735, -30.737633, -62.521183, 32, split
736, 61.665928, 22.956781, 6, fitness
737, 53.701591, -4.738849, 8, staying
738, -2.328849, 60.453953, 8, requiring
739, -58.045033, 32.092403, 16, silence
740, -50.791615, 33.914242, 14, presumed
741, 9.404508, -21.286987, 80, give
742, 3.374671, -17.879942, 68, ment
743, -22.461939, 61.440521, 14, lower
744, 0.810661, -58.310009, 60, stay
745, 59.653725, 18.104374, 4, thin
746, -17.287226, -65.317444, 32, lay
747, 6.930534, -35.971447, 76, seen
748, -8.584024, -49.525467, 50, bad
749, -53.746223, 42.119526, 16, threatening
750, 14.957823, -18.003136, 112, homo
751, 6.915401, -54.174732, 52, sexuals
752, 14.257421, -9.737626, 192, might
753, 2.148254, -19.799854, 124, move
754, -54.431694, 41.709152, 20, claim
755, 1.620491, -11.931848, 142, role
756, 2.246724, -15.207616, 136, held
757, -2.960688, -61.112694, 58, relationship
758, -59.229462, -10.999848, 16, monogamous
759, -59.372768, -22.270117, 20, contrast
760, -59.572514, 19.469957, 16, professor
761, -25.416311, -51.026867, 36, jesuit
762, 37.117805, 17.400042, 6, jodi
763, -1.719218, 44.467663, 0, brien
764, 6.043130, -48.099689, 52, partner
765, 12.206986, -6.846596, 134, always
766, 64.482880, -3.335972, 4, happily
767, -39.519726, -50.802368, 40, attended
768, -63.532230, -22.348064, 28, mormon
769, 14.026245, 33.996365, 4, weddings
770, -33.461853, 37.721889, 12, extended
771, 13.744546, -8.268594, 188, knew
772, -50.405289, -46.630875, 26, eyes
773, 12.823364, -17.364098, 124, felt
774, -26.977671, -58.582825, 36, acknowledged
775, -49.644455, 18.188223, 16, reflected
776, -17.470589, -55.401726, 48, discovered
777, 18.569754, 54.737137, 8, whim
778, 3.993726, -47.881882, 48, hold
779, 0.626246, -16.931175, 110, power
780, -52.689674, 0.429042, 16, current
781, 11.768360, -14.057674, 108, continued
782, -57.753857, -7.606951, 22, viewed
783, -7.079625, -41.448967, 66, battle
784, -42.942760, -53.933178, 30, complete
785, -29.982002, 42.055328, 16, inclusion
786, -5.250636, -61.824814, 34, culture
787, -51.927940, -26.654963, 30, supporters
788, -26.584427, -62.565006, 30, simple
789, 0.015965, -48.068890, 48, justice
790, -20.273525, -65.330818, 32, definition
791, -37.504574, -45.238888, 30, recognized
792, 35.061321, 17.445202, 8, respected
793, 15.195505, -8.256675, 204, others
794, -19.167416, 60.907188, 8, holds
795, -58.646061, 31.811012, 16, determine
796, 36.010658, 19.741753, 8, observers
797, 14.331615, -6.742838, 270, us
798, -53.704117, 3.656974, 20, truth
799, -45.986092, -22.483067, 36, changing
800, 37.398460, 15.078611, 8, upheld
801, -48.562340, 45.521973, 14, slender
802, 17.376299, -3.548385, 132, five
803, 1.346071, -22.804447, 70, urged
804, -57.541840, 20.117901, 22, consider
805, -49.730942, 35.058048, 16, obviously
806, 44.396027, -5.410504, 6, romances
807, -54.346951, -3.558805, 18, pushed
808, 54.825169, -14.467018, 6, emergent
809, -31.550116, 27.023857, 16, lawmakers
810, 65.393585, 1.132713, 8, relented
811, -7.674541, 56.902401, 10, approve
812, 12.996430, -7.936714, 156, little
813, 47.883022, -41.808155, 8, closer
814, -9.311865, -25.053535, 266, house
815, 13.990397, -1.368110, 126, agreed
816, -30.794323, -63.344490, 42, allow
817, -9.099563, -59.572205, 26, domestic
818, 1.590699, 32.449398, 10, partnerships
819, -39.660210, -50.107483, 26, wide
820, 9.058683, -19.135761, 82, number
821, -27.860039, -63.561726, 28, level
822, -58.402550, -21.545372, 18, attached
823, -57.304314, 19.450760, 12, partnership
824, -66.913040, -19.585058, 20, adoption
825, 3.234496, -55.586929, 60, step
826, -33.467175, -56.973976, 24, direction
827, -12.611216, -61.006615, 34, pursued
828, 41.933929, 16.023027, 6, incremental
829, -26.402491, 36.735504, 10, fashion
830, -15.986449, -57.157082, 42, legislators
831, 10.354391, -20.041809, 94, thing
832, 4.038445, -27.744696, 94, close
833, -26.839611, -66.831711, 50, nothing
834, 7.201591, -9.219838, 128, tried
835, -40.262505, -48.066345, 34, overturn
836, -26.256016, -63.122032, 34, failed
837, 64.938217, 7.107829, 10, sorts
838, 16.068142, -1.181805, 134, month
839, -59.094116, -15.844777, 10, winning
840, -54.033825, 23.958899, 2, cli
841, -65.437553, -18.469179, 22, opinion
842, 7.980878, -9.455405, 98, word
843, -1.426862, -25.237839, 62, governor
844, 1.535985, 53.506039, 10, christine
845, 34.420715, 50.435062, 6, gregoire
846, -6.839555, -59.548679, 36, initially
847, -57.369785, -26.313105, 22, opposed
848, 5.735872, -52.992714, 64, changed
849, -55.581741, -40.244629, 28, actively
850, -53.671680, -21.712355, 24, promoted
851, -10.110143, -32.924007, 58, signed
852, -27.840067, 43.951092, 14, uphold
853, 8.569633, -17.900545, 138, turned
854, -0.378547, -16.498430, 134, organization
855, 51.642754, -41.493694, 6, engineering
856, 0.547758, -49.191582, 58, throughout
857, 55.051266, -0.112555, 6, funded
858, -5.199568, -8.842187, 458, church
859, -7.901584, -46.595417, 58, summer
860, -2.974499, -60.004578, 42, signatures
861, 5.512739, -14.952753, 128, force
862, 3.144596, -16.981863, 102, particularly
863, -33.698383, -61.321747, 44, powerful
864, 3.633946, -42.369995, 60, talking
865, -52.859764, 31.940670, 18, danger
866, -57.090496, -30.357885, 22, listen
867, 15.748010, 0.172544, 182, months
868, -9.983802, -58.966980, 46, leading
869, -58.115730, -40.812634, 28, watched
870, -50.572273, -10.505720, 22, ads
871, 6.384623, -19.304462, 148, talk
872, 4.797559, -36.750019, 74, relationships
873, 3.371571, -24.259401, 88, try
874, -39.831604, -42.606121, 38, raise
875, -29.293816, -43.167496, 36, fears
876, 54.994984, -36.650200, 6, erbion
877, 9.617149, 27.733553, 10, insult
878, 10.935694, -9.954747, 160, making
879, 4.104588, -19.131189, 18, self
880, 48.940861, 40.038311, 4, offered
881, -20.320044, 38.936749, 10, insights
882, -29.137865, 53.460255, 14, acknowledgment
883, -46.154861, -0.254637, 24, observed
884, -15.398430, -61.783203, 38, language
885, 10.680279, -23.940762, 98, considered
886, -28.624390, 58.656803, 18, discover
887, 18.921577, -6.111904, 938, said
888, 12.843556, -34.694714, 68, someone
889, 12.785193, -34.616467, 92, looked
890, -12.542427, -51.314178, 66, talked
891, 6.792467, -34.355644, 68, certain
892, -1.738541, -58.323994, 34, french
893, -59.764790, -27.157352, 18, jean
894, 8.901790, -14.300492, 106, suddenly
895, 51.724686, 27.996283, 6, conscious
896, 46.189426, 42.588924, 10, aloud
897, -60.402863, 3.883208, 16, listening
898, -22.758863, -62.762432, 38, discuss
899, -45.621494, -31.562321, 18, r
900, 4.603196, -33.864864, 56, onto
901, -13.454295, -62.344963, 34, television
902, -19.157890, -61.535896, 32, commercial
903, 8.986616, -8.563260, 126, either
904, -25.656935, 29.535675, 20, proclaimed
905, 3.490365, -55.135220, 50, parents
906, 7.679274, 39.424446, 10, objected
907, -33.868866, -48.246998, 36, discussed
908, -0.074318, -48.914230, 48, schools
909, 1.494533, -31.713634, 90, arrested
910, -41.547054, -30.400053, 20, owned
911, -0.395937, -25.139076, 110, refused
912, 19.119612, 45.933823, 8, accommodate
913, 45.048489, 41.397022, 6, receptions
914, 4.345498, -30.406712, 62, forced
915, -58.799717, 29.118721, 20, sell
916, -40.320908, 37.347691, 14, expressed
917, -6.176085, -13.771765, 188, support
918, 7.290468, -42.830463, 58, traditional
919, -35.532700, -48.826309, 48, fired
920, 1.395079, -22.248693, 70, pro
921, -51.634060, 0.015549, 20, urging
922, 4.392774, -42.182014, 62, mostly
923, -61.486599, 11.901380, 16, featured
924, -34.358131, 38.356335, 16, presumably
925, -50.114475, -8.355836, 22, politically
926, 20.321674, 46.227581, 8, effective
927, -17.117640, 43.557495, 8, selves
928, -16.234673, -57.266655, 46, argument
929, 49.632793, -11.682158, 6, singular
930, -64.200317, 21.338913, 24, importantly
931, -50.165550, -0.017795, 26, packed
932, -26.606159, 47.863724, 10, wonder
933, 46.995304, -31.142363, 8, odds
934, -17.088675, 55.276787, 10, achieve
935, 15.516620, -10.557687, 254, come
936, -5.513136, -36.943172, 46, central
937, -46.303032, 26.016050, 4, feature
938, -39.772957, -43.214569, 36, write
939, -34.226742, -59.112846, 34, desire
940, -67.396622, -2.664384, 26, born
941, 12.127336, -13.667747, 160, point
942, -39.430176, 24.682108, 22, occur
943, -58.255367, 9.875779, 20, participating
944, -27.565308, 49.151897, 12, unfold
945, -58.398376, 1.081381, 20, generations
946, -39.275726, -53.970638, 32, knowing
947, 4.442446, -46.273132, 44, telling
948, 65.401970, -8.746857, 4, aunt
949, -16.112951, 48.836693, 12, experienced
950, -59.600456, -16.949665, 24, repeated
951, -17.703646, -69.084747, 60, lived
952, -56.044453, 7.186782, 22, spaces
953, -31.198732, -62.209949, 44, geography
954, 42.305916, -42.029736, 6, becomes
955, 16.747293, 53.945648, 6, narration
956, -3.791648, -61.502445, 30, par
957, -14.172165, 52.011845, 12, ticular
958, -20.569235, -53.459949, 46, quoted
959, -18.702322, 46.504436, 4, theologian
960, -57.792347, 31.519577, 16, bruggemann
961, -44.723183, -53.008549, 16, worth
962, 63.095364, 12.712611, 6, repeating
963, 4.660026, -36.277225, 62, common
964, -12.499772, -62.844154, 46, experience
965, -65.995430, 6.385906, 26, race
966, 7.494305, -42.900517, 44, economic
967, 1.987397, -12.458319, 70, class
968, 5.403579, -54.666763, 46, religion
969, 10.562878, -6.811106, 224, rather
970, -56.194790, -47.833199, 32, shared
971, 2.696896, -56.139854, 36, emotional
972, -55.512642, -44.273499, 26, outcasts
973, 3.017062, -24.034441, 124, problem
974, 4.399568, 56.463036, 10, rootage
975, 1.089601, -39.945316, 88, freedom
976, -11.222425, -52.891293, 48, speech
977, -7.810081, -50.223019, 52, task
978, -55.067432, 3.838661, 16, finding
979, 14.657734, 55.139187, 12, roots
980, -55.768913, -3.948351, 18, separation
981, -16.102613, -4.944075, 494, community
982, -34.863476, -56.529686, 38, location
983, -53.974083, 11.134845, 18, deliberately
984, -20.966797, -57.733208, 36, generation
985, -23.319410, -63.496117, 34, promise
986, 41.282211, 2.423040, 6, designated
987, -14.178734, -63.212288, 38, sexually
988, -7.494655, 50.436367, 6, connect
989, 5.543024, 55.445393, 10, emotionally
990, 49.815186, -49.261940, 8, lucky
991, 9.377176, -20.932409, 80, child
992, -52.425617, -43.323105, 26, teen
993, -47.546703, -10.004821, 14, remains
994, -33.103016, -49.753094, 12, oriented
995, -53.899265, -26.817755, 32, wait
996, 17.948563, -2.610519, 510, later
997, 21.417118, 58.415401, 8, independence
998, -38.904617, -56.752045, 24, ability
999, -14.418066, -66.026550, 40, buy
1000, 6.189872, 51.833473, 10, fortunately
1001, 6.201054, -45.455589, 78, last
1002, 52.209274, 13.706913, 4, internet
1003, -17.574368, -62.903648, 14, cross
1004, 50.542477, 24.951704, 6, xvi
1005, -30.830414, -46.569126, 40, youth
1006, -1.944041, -52.153263, 58, begin
1007, -44.258144, -34.622986, 26, safety
1008, 30.432205, 47.203754, 8, remarkable
1009, -47.060570, -50.625381, 32, development
1010, -7.863504, -6.859948, 116, published
1011, -31.565912, -54.994297, 36, dan
1012, -0.696734, 37.504784, 14, columnist
1013, -29.372890, -39.468666, 34, editor
1014, -44.591526, 0.996888, 18, stranger
1015, -1.017239, -12.874269, 354, began
1016, -22.892334, -48.378067, 36, gets
1017, -33.093952, 31.372309, 14, terry
1018, 7.668928, -23.842461, 90, miller
1019, 55.674191, -32.499958, 6, bisexuals
1020, 38.272396, 23.676659, 10, transgendered
1021, -30.010786, 51.611439, 12, relate
1022, -12.317086, -59.607635, 32, posted
1023, 32.387928, 32.306641, 8, website
1024, -41.685158, 46.044182, 2, tube
1025, -19.475735, -61.540409, 44, helping
1026, 43.413338, 15.240611, 6, youths
1027, -49.211571, -4.177737, 24, isolated
1028, -63.243919, -7.366152, 20, multiple
1029, -45.913738, -25.621628, 22, voices
1030, 35.769352, 15.122004, 8, examine
1031, -39.925373, -53.691013, 18, pre
1032, -0.299704, -27.421402, 84, death
1033, -59.993340, 19.958336, 22, funeral
1034, 4.067179, -20.666809, 94, publicly
1035, 17.272745, 48.852856, 6, recount
1036, 29.734121, 49.356934, 6, shifts
1037, 2.672004, -44.483936, 44, faced
1038, 7.548366, -37.399429, 66, challenge
1039, -50.565559, -18.848457, 14, shaped
1040, 47.519287, -41.766422, 6, examines
1041, -58.402218, -37.549183, 32, consensual
1042, -67.697495, -22.758827, 24, punishment
1043, -1.879314, -29.965731, 80, oral
1044, -14.597583, -66.140282, 38, anal
1045, -5.113882, -47.689835, 50, include
1046, -66.735466, 0.880641, 20, fourteen
1047, -25.301359, -69.039574, 44, sentence
1048, -69.019333, 3.059263, 20, penitentiary
1049, -10.525638, -32.558510, 58, walla
1050, 15.080384, -12.976619, 114, longer
1051, -62.834480, 15.294804, 16, worry
1052, 15.603962, -8.994917, 270, much
1053, 0.967468, -15.491124, 122, world
1054, 25.211390, 20.433462, 10, tells
1055, 22.703449, 57.685493, 10, accomplished
1056, -32.887135, -46.907280, 32, similarly
1057, 48.714977, -43.926430, 6, traces
1058, -6.599856, -28.110586, 94, medical
1059, 68.910652, -10.416306, 10, sions
1060, -0.068903, -17.022959, 130, helped
1061, -61.701775, 27.520332, 16, desires
1062, 10.270723, 61.010723, 12, sickness
1063, -33.337833, -45.671967, 30, today
1064, 12.691013, -11.991785, 168, least
1065, -8.942673, -59.354946, 22, indi
1066, 42.877213, 39.584129, 6, viduals
1067, -58.417583, -36.436790, 32, reach
1068, -30.821093, 46.038132, 10, involuntary
1069, -16.204115, -65.617859, 40, certainly
1070, -63.815437, -11.117701, 22, continuing
1071, -41.964008, 28.825598, 24, teens
1072, -26.179152, 42.265625, 14, pressured
1073, -47.876457, -35.360065, 22, therapy
1074, -3.848169, -50.773132, 52, popular
1075, -34.209572, -44.606388, 30, oppose
1076, -4.369247, -37.610699, 56, california
1077, 11.390759, 57.321335, 8, psychologically
1078, -53.552917, -22.948086, 14, dangerous
1079, -41.636292, -49.814297, 24, ban
1080, 4.793455, -35.956341, 92, occurred
1081, 20.779840, 56.516285, 10, recently
1082, -8.012526, -9.717327, 96, october
1083, 4.542760, -20.400101, 78, sexuality
1084, -3.856183, -14.439677, 100, fight
1085, 7.773946, -39.697922, 74, sick
1086, 4.924455, -24.172913, 82, face
1087, 77.306763, -16.176365, 6, contribution
1088, 0.014045, -49.159359, 48, entire
1089, 68.730301, -8.418546, 6, sinful
1090, -32.589439, -59.578690, 32, behaviors
1091, -38.084854, 45.100533, 14, refusing
1092, -50.170940, 14.712671, 18, recognize
1093, -1.121604, -49.827133, 48, focus
1094, -1.445240, -13.332228, 322, become
1095, -31.686327, 54.575787, 18, sym
1096, -40.794971, 19.381969, 2, minded
1097, -8.338112, -8.786615, 128, archbishop
1098, -41.157475, -36.050011, 32, raymond
1099, -6.903908, -6.413434, 200, hunthausen
1100, 38.169369, 33.813118, 10, clashed
1101, -4.260741, -45.474770, 62, rome
1102, -18.474382, -64.978279, 36, insider
1103, 3.308406, -27.336920, 48, pope
1104, 68.453682, -10.221683, 6, benedict
1105, -1.597577, -40.199005, 30, joseph
1106, -4.381905, -45.557678, 38, ratzinger
1107, 2.123251, 48.717354, 14, tensions
1108, 1.550628, -18.881884, 110, major
1109, -22.867250, 55.455341, 10, factor
1110, 9.983856, 56.956558, 8, tracks
1111, -52.471149, -19.165024, 16, steady
1112, -56.945114, -41.543800, 28, gain
1113, -2.177734, 54.073177, 12, sug
1114, -53.181370, -37.269901, 28, secure
1115, 64.702095, 7.037539, 6, provides
1116, 0.363235, -52.155155, 42, required
1117, 29.554823, 36.700111, 8, altering
1118, 78.692780, -16.044765, 6, conver
1119, 47.351086, -52.689053, 6, sation
1120, 4.915525, 64.929291, 10, discourses
1121, 8.792049, -10.779160, 92, behind
1122, 75.756599, -16.540327, 8, characters
1123, -18.011099, 43.630219, 12, lies
1124, -35.620743, -48.130684, 28, structure
1125, 12.146397, -37.151932, 56, eight
1126, -3.822551, -37.806736, 72, general
1127, -33.582039, -62.073158, 34, understanding
1128, 1.068610, -19.986994, 116, politics
1129, 75.716400, -13.406325, 8, agreement
1130, -37.023632, -44.468216, 44, organize
1131, -40.419327, -52.872616, 32, art
1132, 12.386060, -11.114825, 142, theater
1133, 9.217825, -44.101696, 58, lives
1134, -48.810646, -40.519558, 30, chapters
